Time,Hour,Minute,ep_fridge_an,ep_washer_an,ep_dryer_bn,boosterpump_abn,ep_pump,l2_bathroom1_an,l3_socket1_an,l1_airc_abn,l2_airc1_abn,l2_airc2_abn,l3_airc_abn,ep_1f_lighting1_an,ep_1f_lighting2_bn,ep_2f_lighting1_an,ep_2f_lighting2_bn,ep_3f_lighting1_an,ep_3f_lighting2_bn,l1_lighting1_an,l1_lighting2_bn,l2_lighting1_an,l2_lighting2_bn,l3_lighting1_an,l3_lighting2_bn,ep_1f_wifi_an,ep_1f_socket_bn,ep_kitchen_bn,ep_2f_socket1_an,ep_2f_socket2_bn,l1_socket1_an,l1_socket2_bn,l1_socket3_an,l1_socket4_bn,l1_socket5_an,l1_socket6_bn,l1_kitchen_abn,l2_socket1_an,l2_socket2_bn,l2_socket3_an,l2_socket4_bn,l2_socket5_an,l2_socket6_bn,l2_socket7_an,l2_socket8_bn,l2_bathroom2_bn,l3_socket2_bn,l3_socket3_an,l3_socket4_bn,l3_socket5_an,l3_socket6_bn,l3_socket7_an,l3_socket8_bn
11:16,11,16,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:17,11,17,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:18,11,18,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:19,11,19,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:20,11,20,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:21,11,21,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:22,11,22,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:23,11,23,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:24,11,24,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:25,11,25,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:26,11,26,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:27,11,27,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:28,11,28,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:29,11,29,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:30,11,30,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:31,11,31,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:32,11,32,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:33,11,33,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:34,11,34,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:35,11,35,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:36,11,36,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:37,11,37,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:38,11,38,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:39,11,39,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:40,11,40,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:41,11,41,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:42,11,42,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:43,11,43,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:44,11,44,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:45,11,45,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:46,11,46,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:47,11,47,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:48,11,48,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:49,11,49,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:50,11,50,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:51,11,51,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:52,11,52,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:53,11,53,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:54,11,54,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:55,11,55,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:56,11,56,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:57,11,57,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:58,11,58,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
11:59,11,59,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:00,12,0,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:01,12,1,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:02,12,2,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:03,12,3,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:04,12,4,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:05,12,5,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:06,12,6,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:07,12,7,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:08,12,8,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:09,12,9,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:10,12,10,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:11,12,11,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:12,12,12,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:13,12,13,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:14,12,14,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:15,12,15,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:16,12,16,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:17,12,17,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:18,12,18,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:19,12,19,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:20,12,20,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:21,12,21,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:22,12,22,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:23,12,23,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:24,12,24,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:25,12,25,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:26,12,26,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:27,12,27,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:28,12,28,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:29,12,29,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:30,12,30,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:31,12,31,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:32,12,32,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:33,12,33,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:34,12,34,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:35,12,35,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:36,12,36,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:37,12,37,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:38,12,38,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:39,12,39,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:40,12,40,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:41,12,41,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:42,12,42,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:43,12,43,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:44,12,44,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:45,12,45,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:46,12,46,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:47,12,47,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:48,12,48,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:49,12,49,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:50,12,50,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:51,12,51,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:52,12,52,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:53,12,53,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:54,12,54,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:55,12,55,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:56,12,56,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:57,12,57,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:58,12,58,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
12:59,12,59,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
13:00,13,0,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
13:01,13,1,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
13:02,13,2,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
13:03,13,3,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
13:04,13,4,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
13:05,13,5,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
13:06,13,6,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
13:07,13,7,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
13:08,13,8,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
13:09,13,9,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
13:10,13,10,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
13:11,13,11,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
13:12,13,12,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
13:13,13,13,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
13:14,13,14,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
13:15,13,15,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
13:16,13,16,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
13:17,13,17,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
